timestamp,cpu_usage,memory_usage,disk_usage,network_latency_ms,error_count,response_time_ms,active_connections,system_state,failure_within_hour,failure_scenario,hour,day_of_week,is_weekend
2025-06-03 18:38:30.223889,41.57,26.58,99.4,1285.35,3,899.035,32,critical,1,"network_degradation,disk_full_critical",18,1,0
2025-06-03 18:43:30.223889,1.41,46.84,95.41,829.06,1,555.98,47,critical,1,"network_degradation,disk_full_critical",18,1,0
2025-06-03 18:48:30.223889,52.06,50.67,97.01,69.4,2,175.85,39,critical,1,"disk_full_critical,database_overload",18,1,0
2025-06-03 18:53:30.223889,29.74,57.8,99.58,259.11,0,242.055,46,critical,1,"disk_full_critical,database_overload",18,1,0
2025-06-03 18:58:30.223889,45.3,27.29,99.15,25.12,0,234.18,28,critical,1,"disk_full_critical,database_overload",18,1,0
2025-06-03 19:03:30.223889,56.09,64.32,97.09,50.37,3,344.78,52,critical,1,"disk_full_critical,database_overload",19,1,0
2025-06-03 19:08:30.223889,37.21,45.07,98.08,22.34,2,255.03,46,critical,1,"disk_full_critical,database_overload",19,1,0
2025-06-03 19:13:30.223889,23.32,58.45,97.35,106.97,3,295.0,34,critical,1,"disk_full_critical,database_overload",19,1,0
2025-06-03 19:18:30.223889,43.76,58.91,98.91,10.0,1,378.37,39,critical,1,"disk_full_critical,database_overload",19,1,0
2025-06-03 19:23:30.223889,38.85,64.13,96.5,58.8,0,608.17,49,critical,1,"disk_full_critical,database_overload",19,1,0
2025-06-03 19:28:30.223889,11.37,62.76,95.26,21.45,5,773.97,35,critical,1,"disk_full_critical,database_overload",19,1,0
2025-06-03 19:33:30.223889,31.15,46.93,28.73,50.65,1,550.29,42,normal,0,"database_overload,disk_full_critical",19,1,0
2025-06-03 19:38:30.223889,71.0,19.46,21.27,104.22,1,526.08,43,normal,0,"database_overload,disk_full_critical",19,1,0
2025-06-03 19:43:30.223889,31.11,78.95,39.62,26.76,2,776.18,48,normal,1,"database_overload,disk_full_critical",19,1,0
2025-06-03 19:48:30.223889,19.72,47.53,21.05,85.3,1,903.45,41,normal,1,"database_overload,disk_full_critical",19,1,0
2025-06-03 19:53:30.223889,21.8,31.6,21.22,10.0,0,536.39,46,normal,0,"database_overload,disk_full_critical",19,1,0
2025-06-03 19:58:30.223889,47.68,32.06,21.97,114.87,7,452.9,38,warning,0,"database_overload,disk_full_critical",19,1,0
2025-06-03 20:03:30.223889,24.43,21.86,33.95,58.97,4,1043.05,49,warning,0,"database_overload,disk_full_critical",20,1,0
2025-06-03 20:08:30.223889,37.18,41.65,33.42,20.7,6,962.5,43,warning,1,"database_overload,disk_full_critical",20,1,0
2025-06-03 20:13:30.223889,50.41,65.0,22.98,10.0,3,440.35,40,normal,0,"database_overload,disk_full_critical",20,1,0
2025-06-03 20:18:30.223889,13.86,49.03,24.95,31.67,3,641.5,40,normal,1,"database_overload,disk_full_critical",20,1,0
2025-06-03 20:23:30.223889,42.41,55.44,33.85,101.81,3,567.28,37,normal,0,"database_overload,disk_full_critical",20,1,0
2025-06-03 20:28:30.223889,18.74,47.49,35.6,41.54,3,955.29,26,normal,0,"database_overload,disk_full_critical",20,1,0
2025-06-03 20:33:30.223889,46.01,19.89,29.67,148.85,1,1104.96,36,warning,0,"database_overload,disk_full_critical",20,1,0
2025-06-03 20:38:30.223889,45.2,41.04,98.12,10.0,3,872.26,38,critical,1,"database_overload,disk_full_critical",20,1,0
2025-06-03 20:43:30.223889,34.73,69.28,99.97,10.0,0,872.27,42,critical,1,"database_overload,disk_full_critical",20,1,0
2025-06-03 20:48:30.223889,16.14,52.32,98.77,105.71,2,1239.25,33,critical,1,"database_overload,disk_full_critical",20,1,0
2025-06-03 20:53:30.223889,29.29,48.96,97.05,10.0,2,399.1,35,critical,1,disk_full_critical,20,1,0
2025-06-03 20:58:30.223889,0.0,23.78,97.67,38.25,2,149.63,34,critical,1,"disk_full_critical,cpu_spike_sudden",20,1,0
2025-06-03 21:03:30.223889,42.03,36.97,97.89,10.0,3,160.64,42,critical,0,"disk_full_critical,cpu_spike_sudden",21,1,0
2025-06-03 21:08:30.223889,52.46,57.95,95.54,131.89,2,253.43,43,critical,1,"disk_full_critical,cpu_spike_sudden",21,1,0
2025-06-03 21:13:30.223889,53.6,39.76,99.96,37.1,2,262.33,39,critical,1,"disk_full_critical,cpu_spike_sudden",21,1,0
2025-06-03 21:18:30.223889,53.3,38.93,99.89,13.84,6,291.39,32,critical,1,"disk_full_critical,cpu_spike_sudden",21,1,0
2025-06-03 21:23:30.223889,38.94,78.54,99.02,10.0,2,386.16,35,critical,1,"disk_full_critical,cpu_spike_sudden",21,1,0
2025-06-03 21:28:30.223889,75.61,70.21,95.34,85.06,2,352.86,42,critical,1,"disk_full_critical,cpu_spike_sudden",21,1,0
2025-06-03 21:33:30.223889,72.05,57.82,95.96,96.99,4,333.14,39,critical,1,"disk_full_critical,cpu_spike_sudden",21,1,0
2025-06-03 21:38:30.223889,95.0,95.0,22.27,88.93,29,262.52277178711387,35,critical,1,"cpu_spike_sudden,cascade_failure",21,1,0
2025-06-03 21:43:30.223889,95.0,92.33,23.3,21.34,23,279.75098996441415,30,critical,1,"cpu_spike_sudden,cascade_failure",21,1,0
2025-06-03 21:48:30.223889,95.0,84.32,30.1,62.7,34,510.32978420106434,31,critical,1,"cpu_spike_sudden,cascade_failure",21,1,0
2025-06-03 21:53:30.223889,95.0,95.0,29.38,44.65,26,357.6349962010215,42,critical,1,"cpu_spike_sudden,cascade_failure",21,1,0
2025-06-03 21:58:30.223889,95.0,95.0,21.44,91.26,46,645.2846336286242,45,critical,1,"cpu_spike_sudden,cascade_failure",21,1,0
2025-06-03 22:03:30.223889,63.06,76.1,23.83,27.69,3,210.65,21,normal,0,cascade_failure,22,1,0
2025-06-03 22:08:30.223889,58.8,72.48,32.75,54.25,5,186.65,21,warning,0,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 22:13:30.223889,95.0,94.74,24.94,43.53,33,230.35665988665156,19,critical,1,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 22:18:30.223889,64.8,73.33,20.54,36.21,4,188.43,21,normal,0,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 22:23:30.223889,65.54,73.7,45.03,48.78,6,175.41,24,warning,0,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 22:28:30.223889,95.0,95.0,24.77,11.61,46,193.21567220976345,21,critical,1,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 22:33:30.223889,76.23,74.66,25.76,61.75,10,100.0,23,warning,0,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 22:38:30.223889,95.0,95.0,25.94,11.1,35,236.21682715789112,22,critical,1,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 22:43:30.223889,74.48,73.95,26.67,78.12,6,201.77,22,warning,0,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 22:48:30.223889,73.09,75.54,50.8,18.26,11,109.52,27,warning,0,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 22:53:30.223889,95.0,95.0,25.13,10.0,50,330.38750352639113,26,critical,1,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 22:58:30.223889,95.0,95.0,28.08,10.0,50,516.6864268741712,21,critical,1,"cascade_failure,cpu_spike_sudden",22,1,0
2025-06-03 23:03:30.223889,95.0,95.0,24.92,22.96,50,474.13144128956975,20,critical,1,"cascade_failure,cpu_spike_sudden",23,1,0
2025-06-03 23:08:30.223889,95.0,95.0,36.92,10.0,50,333.25305189348524,21,critical,1,"cascade_failure,cpu_spike_sudden",23,1,0
2025-06-03 23:13:30.223889,95.0,95.0,36.25,17.53,42,398.8663694026947,28,critical,1,"cascade_failure,memory_leak_gradual",23,1,0
2025-06-03 23:18:30.223889,95.0,95.0,31.04,17.33,50,411.6912153171044,27,critical,1,"cascade_failure,memory_leak_gradual",23,1,0
2025-06-03 23:23:30.223889,95.0,95.0,52.18,23.48,40,504.94590216017184,25,critical,1,"cascade_failure,memory_leak_gradual",23,1,0
2025-06-03 23:28:30.223889,95.0,95.0,51.09,10.0,28,590.1290874142768,27,critical,1,"cascade_failure,memory_leak_gradual",23,1,0
2025-06-03 23:33:30.223889,95.0,95.0,49.1,11.16,50,500.7906318750846,22,critical,1,"cascade_failure,memory_leak_gradual",23,1,0
2025-06-03 23:38:30.223889,95.0,95.0,26.97,103.2,40,454.82413607149977,19,critical,1,"cascade_failure,memory_leak_gradual",23,1,0
2025-06-03 23:43:30.223889,61.57,70.99,34.84,10.0,4,127.38,17,normal,0,"memory_leak_gradual,cascade_failure",23,1,0
2025-06-03 23:48:30.223889,64.74,65.41,26.72,33.29,3,154.74,24,normal,0,"memory_leak_gradual,cascade_failure",23,1,0
2025-06-03 23:53:30.223889,65.74,70.72,50.53,26.32,5,123.51,19,warning,0,"memory_leak_gradual,cascade_failure",23,1,0
2025-06-03 23:58:30.223889,59.58,66.47,73.28,27.76,4,172.77,27,normal,0,"memory_leak_gradual,cascade_failure",23,1,0
2025-06-04 00:03:30.223889,63.7,67.78,28.22,10.0,6,121.51,19,warning,0,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:08:30.223889,67.5,75.77,36.64,10.0,3,100.0,24,normal,0,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:13:30.223889,71.62,77.98,20.9,12.82,7,216.6,24,warning,0,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:18:30.223889,68.07,73.8,89.85,65.52,5,188.85,16,warning,0,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:23:30.223889,90.06,95.0,47.39,14.35,27,385.68463786319774,27,critical,1,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:28:30.223889,68.17,80.99,43.72,24.15,5,180.18,28,warning,0,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:33:30.223889,95.0,95.0,40.86,40.17,34,686.0179047441175,27,critical,1,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:38:30.223889,79.55,78.92,54.61,10.0,7,177.95,28,warning,0,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:43:30.223889,95.0,95.0,34.67,44.43,40,628.7195479425651,24,critical,1,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:48:30.223889,95.0,95.0,20.1,44.21,20,371.10319829685955,26,critical,1,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:53:30.223889,81.01,81.11,21.73,10.0,8,447.1747782146177,19,warning,0,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 00:58:30.223889,95.0,95.0,28.59,27.77,36,447.96999088663813,26,critical,1,"memory_leak_gradual,cascade_failure",0,2,0
2025-06-04 01:03:30.223889,70.98,81.55,24.73,17.62,12,144.22,26,warning,0,"memory_leak_gradual,cascade_failure",1,2,0
2025-06-04 01:08:30.223889,95.0,95.0,22.07,33.33,39,378.07296918759783,23,critical,1,"memory_leak_gradual,cascade_failure",1,2,0
2025-06-04 01:13:30.223889,95.0,95.0,30.25,143.78,22,525.4671129901592,22,critical,1,"memory_leak_gradual,cascade_failure",1,2,0
2025-06-04 01:18:30.223889,88.6,81.37,22.22,30.36,9,286.4734146634615,26,warning,0,"memory_leak_gradual,cascade_failure",1,2,0
2025-06-04 01:23:30.223889,95.0,95.0,32.45,70.4,44,309.1204673254223,28,critical,1,"memory_leak_gradual,cascade_failure",1,2,0
2025-06-04 01:28:30.223889,95.0,95.0,34.0,34.47,50,490.7557416744339,21,critical,1,"memory_leak_gradual,cascade_failure",1,2,0
2025-06-04 01:33:30.223889,87.7,88.69,24.56,85.06,20,442.7133227250437,19,critical,0,"memory_leak_gradual,cascade_failure",1,2,0
2025-06-04 01:38:30.223889,95.0,95.0,44.25,10.0,36,430.8283040310146,25,critical,1,"memory_leak_gradual,cascade_failure",1,2,0
2025-06-04 01:43:30.223889,95.0,95.0,33.36,30.45,50,285.68118514970126,21,critical,1,"memory_leak_gradual,cascade_failure",1,2,0
2025-06-04 01:48:30.223889,21.82,80.6,23.66,10.0,0,131.34,26,warning,0,memory_leak_gradual,1,2,0
2025-06-04 01:53:30.223889,13.29,98.0,24.72,19.94,6,376.03,50,critical,1,"memory_leak_gradual,high_traffic_overload",1,2,0
2025-06-04 01:58:30.223889,27.61,98.0,32.51,28.25,3,317.49,95,critical,1,"memory_leak_gradual,high_traffic_overload",1,2,0
2025-06-04 02:03:30.223889,12.59,98.0,57.54,10.0,4,254.95,141,critical,1,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:08:30.223889,11.25,86.4,31.22,10.0,3,122.96,187,warning,0,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:13:30.223889,34.343334384842755,100.0,21.34,24.22,4,380.56,233,critical,1,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:18:30.223889,42.602479296306484,100.0,39.25,81.28,4,271.62,279,critical,0,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:23:30.223889,47.75849694841218,100.0,32.59,22.31,3,184.43,325,critical,0,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:28:30.223889,62.188422558380864,100.0,53.79,54.48,2,387.98,370,critical,1,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:33:30.223889,60.89180949545597,100.0,22.21,32.93,4,345.27,416,critical,1,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:38:30.223889,51.520326676435985,100.0,46.43,10.0,2,471.05,462,critical,1,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:43:30.223889,40.63167044714908,100.0,26.56,10.93,3,485.29,508,critical,1,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:48:30.223889,44.14811653499348,100.0,21.17,106.45,4,405.56,554,critical,1,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:53:30.223889,34.382388666062354,100.0,30.89,100.1,2,356.87,600,critical,1,"memory_leak_gradual,high_traffic_overload",2,2,0
2025-06-04 02:58:30.223889,21.25,88.82,22.61,112.12,1,144.18,22,warning,0,"memory_leak_gradual,network_degradation",2,2,0
2025-06-04 03:03:30.223889,31.76,98.0,43.7,133.43,4,355.16,29,critical,1,"memory_leak_gradual,network_degradation",3,2,0
2025-06-04 03:08:30.223889,24.44,98.0,33.04,183.02,2,224.47,25,critical,1,"memory_leak_gradual,network_degradation",3,2,0
2025-06-04 03:13:30.223889,23.59,88.79,31.03,140.19,9,214.29,22,warning,0,"memory_leak_gradual,network_degradation",3,2,0
2025-06-04 03:18:30.223889,4.91,19.44,63.97,220.12,0,228.24,22,normal,0,network_degradation,3,2,0
2025-06-04 03:23:30.223889,24.08,38.23,32.35,221.72,0,256.74,30,normal,0,network_degradation,3,2,0
2025-06-04 03:28:30.223889,20.72,38.18,23.56,338.18,0,450.34000000000003,21,normal,0,network_degradation,3,2,0
2025-06-04 03:33:30.223889,12.1,40.48,63.2,297.61,1,272.905,18,normal,0,network_degradation,3,2,0
2025-06-04 03:38:30.223889,26.94,47.46,56.04,184.81,1,228.37,24,normal,0,"network_degradation,database_overload",3,2,0
2025-06-04 03:43:30.223889,27.5,42.55,35.94,436.59,0,342.715,19,normal,0,"network_degradation,database_overload",3,2,0
2025-06-04 03:48:30.223889,27.91,17.78,22.45,172.34,0,279.27,19,normal,0,"network_degradation,database_overload",3,2,0
2025-06-04 03:53:30.223889,35.52,41.15,42.62,511.17,0,420.355,22,normal,0,"network_degradation,database_overload",3,2,0
2025-06-04 03:58:30.223889,0.0,31.16,56.51,538.97,1,439.225,28,normal,0,"network_degradation,database_overload",3,2,0
2025-06-04 04:03:30.223889,21.3,26.12,20.86,337.43,5,439.53499999999997,19,warning,0,"network_degradation,database_overload",4,2,0
2025-06-04 04:08:30.223889,27.43,28.55,25.36,446.84,3,484.96000000000004,21,normal,1,"network_degradation,database_overload",4,2,0
2025-06-04 04:13:30.223889,21.77,21.55,79.33,371.58,0,484.81999999999994,26,normal,0,"network_degradation,database_overload",4,2,0
2025-06-04 04:18:30.223889,11.12,38.3,35.85,283.4,0,517.54,26,normal,1,"network_degradation,database_overload",4,2,0
2025-06-04 04:23:30.223889,30.74,23.33,38.51,251.19,1,577.395,22,normal,1,"network_degradation,database_overload",4,2,0
2025-06-04 04:28:30.223889,24.21,20.75,30.34,468.98,0,459.49,25,normal,1,"network_degradation,database_overload",4,2,0
2025-06-04 04:33:30.223889,26.56,25.67,57.18,486.92,2,642.33,21,normal,1,"network_degradation,database_overload",4,2,0
2025-06-04 04:38:30.223889,31.87,11.87,36.4,664.98,0,751.6800000000001,24,normal,1,"network_degradation,database_overload",4,2,0
2025-06-04 04:43:30.223889,24.39,21.91,34.06,811.71,1,757.335,21,normal,0,"network_degradation,database_overload",4,2,0
2025-06-04 04:48:30.223889,19.78,28.52,42.34,749.74,2,654.99,25,normal,1,"network_degradation,database_overload",4,2,0
2025-06-04 04:53:30.223889,26.4,43.53,71.43,753.81,5,964.095,26,warning,0,"network_degradation,database_overload",4,2,0
2025-06-04 04:58:30.223889,4.65,38.5,31.1,522.77,0,561.385,28,normal,0,"network_degradation,database_overload",4,2,0
2025-06-04 05:03:30.223889,15.49,17.43,37.34,815.42,2,1104.97,27,normal,0,"network_degradation,database_overload",5,2,0
2025-06-04 05:08:30.223889,28.28,51.51,36.33,734.35,5,957.105,23,warning,1,"network_degradation,database_overload",5,2,0
2025-06-04 05:13:30.223889,13.52,45.08,67.32,947.27,1,895.935,18,normal,0,"network_degradation,database_overload",5,2,0
2025-06-04 05:18:30.223889,32.67,40.4,32.45,774.23,0,921.705,22,normal,1,"network_degradation,database_overload",5,2,0
2025-06-04 05:23:30.223889,20.07,33.74,46.7,925.26,4,825.13,25,normal,0,"network_degradation,database_overload",5,2,0
2025-06-04 05:28:30.223889,15.14,53.42,34.99,377.15,0,844.335,24,normal,0,"network_degradation,database_overload",5,2,0
2025-06-04 05:33:30.223889,27.69,8.0,28.03,1163.11,4,1338.955,25,normal,1,"network_degradation,database_overload",5,2,0
2025-06-04 05:38:30.223889,36.09,37.49,24.07,1337.17,2,1177.525,24,normal,1,"network_degradation,database_overload",5,2,0
2025-06-04 05:43:30.223889,16.88,25.08,31.17,772.97,1,512.145,29,normal,1,network_degradation,5,2,0
2025-06-04 05:48:30.223889,15.55,32.06,26.79,829.22,0,598.1700000000001,19,normal,1,network_degradation,5,2,0
2025-06-04 05:53:30.223889,62.37,88.31,26.1,565.12,17,454.99,21,warning,1,"network_degradation,cascade_failure",5,2,0
2025-06-04 05:58:30.223889,72.23,84.99,20.49,423.38,12,311.69,22,warning,1,"network_degradation,cascade_failure",5,2,0
2025-06-04 06:03:30.223889,67.52,68.92,49.92,10.0,5,193.79,29,warning,0,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:08:30.223889,65.34,67.5,24.36,29.59,6,123.58,26,warning,0,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:13:30.223889,67.55,76.74,23.84,10.0,4,141.49,33,normal,0,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:18:30.223889,95.0,95.0,36.67,15.66,34,441.13860620944143,26,critical,1,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:23:30.223889,95.0,95.0,32.52,29.3,49,355.28633034118,17,critical,1,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:28:30.223889,76.47,68.53,50.97,55.34,8,160.69,16,warning,0,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:33:30.223889,66.61,77.5,25.93,12.55,6,156.63,24,warning,0,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:38:30.223889,73.39,81.78,46.04,10.0,4,166.81,30,warning,0,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:43:30.223889,95.0,95.0,28.53,28.49,40,318.7046188077361,22,critical,1,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:48:30.223889,91.84,74.51,42.87,60.01,5,253.6003588511923,28,critical,0,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:53:30.223889,95.0,95.0,40.42,58.03,46,290.31734535310227,23,critical,1,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 06:58:30.223889,88.23,74.69,52.53,43.24,11,302.78581887781024,23,warning,0,"cascade_failure,cpu_spike_sudden",6,2,0
2025-06-04 07:03:30.223889,95.0,95.0,20.44,36.86,50,847.9530181946039,43,critical,1,"cascade_failure,cpu_spike_sudden",7,2,0
2025-06-04 07:08:30.223889,95.0,95.0,20.67,92.27,24,1351.4806959211257,43,critical,1,"cascade_failure,memory_leak_gradual",7,2,0
2025-06-04 07:13:30.223889,85.7,73.07,31.33,41.05,6,608.6033424853794,44,warning,0,"cascade_failure,memory_leak_gradual",7,2,0
2025-06-04 07:18:30.223889,83.47,75.87,24.72,136.78,9,743.2522135415193,34,warning,0,"cascade_failure,memory_leak_gradual",7,2,0
2025-06-04 07:23:30.223889,85.59,72.09,26.26,69.5,10,628.6026806565079,36,warning,0,"cascade_failure,memory_leak_gradual",7,2,0
2025-06-04 07:28:30.223889,79.03,68.61,32.72,80.73,8,326.06,45,warning,0,"cascade_failure,memory_leak_gradual",7,2,0
2025-06-04 07:33:30.223889,78.32,63.92,37.59,15.65,9,290.97,41,warning,0,"cascade_failure,memory_leak_gradual",7,2,0
2025-06-04 07:38:30.223889,95.0,95.0,26.23,10.0,28,399.8927993861491,30,critical,1,"cascade_failure,memory_leak_gradual",7,2,0
2025-06-04 07:43:30.223889,95.0,95.0,22.78,83.93,37,1111.8472346245767,42,critical,1,"cascade_failure,memory_leak_gradual",7,2,0
2025-06-04 07:48:30.223889,95.0,95.0,41.73,52.72,50,1420.295624081885,41,critical,1,"cascade_failure,memory_leak_gradual",7,2,0
2025-06-04 07:53:30.223889,95.0,95.0,25.9,66.89,50,568.2336479711637,46,critical,1,"cascade_failure,memory_leak_gradual",7,2,0
2025-06-04 07:58:30.223889,52.73,72.18,37.67,133.99,4,100.0,42,normal,0,memory_leak_gradual,7,2,0
2025-06-04 08:03:30.223889,45.84,66.62,35.58,29.3,2,274.18,49,normal,0,memory_leak_gradual,8,2,0
2025-06-04 08:08:30.223889,19.66,65.45,51.54,46.99,4,328.03,52,normal,0,memory_leak_gradual,8,2,0
2025-06-04 08:13:30.223889,38.98,64.06,20.43,98.49,2,160.59,45,normal,0,memory_leak_gradual,8,2,0
2025-06-04 08:18:30.223889,20.63,63.48,44.1,38.59,2,244.05,37,normal,0,memory_leak_gradual,8,2,0
2025-06-04 08:23:30.223889,34.79,67.68,56.54,56.0,3,270.32,43,normal,0,memory_leak_gradual,8,2,0
2025-06-04 08:28:30.223889,59.7,69.31,27.67,10.49,1,269.06,50,normal,0,"memory_leak_gradual,high_traffic_overload",8,2,0
2025-06-04 08:33:30.223889,50.94,66.32,23.01,10.0,3,200.24,95,normal,0,"memory_leak_gradual,high_traffic_overload",8,2,0
2025-06-04 08:38:30.223889,43.36,76.28,26.65,10.0,2,331.05,141,normal,0,"memory_leak_gradual,high_traffic_overload",8,2,0
2025-06-04 08:43:30.223889,11.49,72.74,25.51,80.0,5,254.89,187,normal,0,"memory_leak_gradual,high_traffic_overload",8,2,0
2025-06-04 08:48:30.223889,65.37650064351178,92.51698373215207,24.43,63.85,1,313.86,233,warning,0,"memory_leak_gradual,high_traffic_overload",8,2,0
2025-06-04 08:53:30.223889,54.70521583730171,100.0,25.5,10.0,5,200.0,279,critical,1,"memory_leak_gradual,high_traffic_overload",8,2,0
2025-06-04 08:58:30.223889,87.72145229257794,98.55856363637851,25.08,51.61,4,387.6,325,warning,0,"memory_leak_gradual,high_traffic_overload",8,2,0
2025-06-04 09:03:30.223889,63.688021342266715,88.77535948084908,35.44,255.92,0,685.34,370,warning,0,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 09:08:30.223889,65.23800568393943,92.59816198884789,21.56,58.48,0,760.95,416,normal,0,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 09:13:30.223889,100.0,100.0,39.52,22.8,9,1031.4261448344905,462,critical,1,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 09:18:30.223889,100.0,100.0,27.26,37.79,6,1718.4293491643998,508,critical,1,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 09:23:30.223889,100.0,96.99080546157596,71.04,56.08,6,1367.889695228606,554,critical,0,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 09:28:30.223889,91.10817430427267,100.0,22.38,152.26,10,1557.07,600,critical,1,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 09:33:30.223889,58.43,68.96,38.27,12.98,0,311.25,70,normal,0,memory_leak_gradual,9,2,0
2025-06-04 09:38:30.223889,72.19,90.1,41.71,49.2,5,366.39,50,critical,1,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 09:43:30.223889,50.41,98.0,25.06,73.06,5,752.59,95,critical,1,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 09:48:30.223889,90.01,76.33,28.68,444.28,0,869.2701713068356,141,critical,0,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 09:53:30.223889,50.3,98.0,55.92,14.08,8,880.04,187,critical,1,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 09:58:30.223889,96.8813598447811,99.30037420207483,42.8,73.08,7,483.18,233,warning,0,"memory_leak_gradual,high_traffic_overload",9,2,0
2025-06-04 10:03:30.223889,54.217967844425,98.25668442192564,37.61,10.0,2,487.21,279,warning,0,"memory_leak_gradual,high_traffic_overload",10,2,0
2025-06-04 10:08:30.223889,49.29420939639523,98.07657585417303,32.46,38.54,1,413.9,325,warning,0,"memory_leak_gradual,high_traffic_overload",10,2,0
2025-06-04 10:13:30.223889,86.28933316773798,100.0,42.07,16.86,8,482.05,370,critical,1,"memory_leak_gradual,high_traffic_overload",10,2,0
2025-06-04 10:18:30.223889,100.0,100.0,46.85,16.8,2,1216.4968215161882,416,critical,1,"memory_leak_gradual,high_traffic_overload",10,2,0
2025-06-04 10:23:30.223889,75.17452761398874,100.0,34.27,31.35,3,626.87,462,critical,0,"memory_leak_gradual,high_traffic_overload",10,2,0
2025-06-04 10:28:30.223889,73.31533273926544,100.0,38.61,52.91,7,1352.91,508,critical,1,"memory_leak_gradual,high_traffic_overload",10,2,0
2025-06-04 10:33:30.223889,100.0,100.0,34.13,126.92,7,1160.9893314598382,554,critical,1,"memory_leak_gradual,high_traffic_overload",10,2,0
2025-06-04 10:38:30.223889,91.7797948820142,100.0,37.22,51.93,6,895.12,600,critical,1,"memory_leak_gradual,high_traffic_overload",10,2,0
2025-06-04 10:43:30.223889,67.62,80.61,49.2,73.98,1,448.56,44,warning,0,memory_leak_gradual,10,2,0
2025-06-04 10:48:30.223889,78.15,98.0,30.24,73.35,3,293.09,61,critical,1,memory_leak_gradual,10,2,0
2025-06-04 10:53:30.223889,54.91,98.0,47.54,92.19,0,425.04,65,critical,1,"memory_leak_gradual,disk_full_critical",10,2,0
2025-06-04 10:58:30.223889,85.79,98.0,29.73,52.94,7,1449.5756533226638,67,critical,1,"memory_leak_gradual,disk_full_critical",10,2,0
2025-06-04 11:03:30.223889,52.09,98.0,30.84,96.27,8,307.29,44,critical,1,"memory_leak_gradual,disk_full_critical",11,2,0
2025-06-04 11:08:30.223889,56.5,98.0,30.13,24.32,3,563.37,58,critical,1,"memory_leak_gradual,disk_full_critical",11,2,0
2025-06-04 11:13:30.223889,57.33,98.0,32.35,10.0,7,443.3,51,critical,1,"memory_leak_gradual,disk_full_critical",11,2,0
